OrderID,OrderDate,CustomerID,CustomerSegment,Product,Category,Region,Quantity,UnitPrice,UnitCost,Revenue,Profit
1784,2024-11-08,CUST0017,Enterprise,USB-C Hub,Electronics,North,5,45.1,18.29,225.5,134.05
1785,2024-11-08,CUST0064,SMB,Laptop Pro,Electronics,South,2,1196.05,818.37,2392.1,755.36
1786,2024-11-09,CUST0059,Enterprise,USB-C Hub,Electronics,East,2,45.59,18.11,91.18,54.96
1787,2024-11-09,CUST0080,Enterprise,USB-C Hub,Electronics,South,2,50.3,17.68,100.6,65.24
1788,2024-11-09,CUST0045,Enterprise,Wireless Mouse,Electronics,North,1,35.05,12.12,35.05,22.93
1789,2024-11-10,CUST0014,Enterprise,Office Chair,Furniture,North,2,376.33,181.86,752.66,388.94
1790,2024-11-10,CUST0077,Retail,Notebook Pack,Stationery,East,2,13.9,4.11,27.8,19.58
1791,2024-11-10,CUST0005,Retail,Whiteboard,Stationery,South,1,85.34,39.68,85.34,45.66
1792,2024-11-10,CUST0055,SMB,Standing Desk,Furniture,North,3,602.56,299.47,1807.68,909.27
1793,2024-11-11,CUST0068,Enterprise,Pen Set,Stationery,North,2,9.47,2.95,18.94,13.04
1794,2024-11-11,CUST0068,Enterprise,Laptop Pro,Electronics,East,5,1276.76,809.06,6383.8,2338.5
1795,2024-11-12,CUST0034,Retail,Desk Lamp,Furniture,West,2,68.21,24.78,136.42,86.86
1796,2024-11-12,CUST0067,Enterprise,Wireless Mouse,Electronics,East,3,33.48,12.22,100.44,63.78
1797,2024-11-12,CUST0038,SMB,Keyboard,Electronics,North,5,100.3,43.71,501.5,282.95
1798,2024-11-12,CUST0027,Enterprise,Pen Set,Stationery,North,3,10.5,2.98,31.5,22.56
1799,2024-11-13,CUST0028,Enterprise,Office Chair,Furniture,East,1,377.52,177.64,377.52,199.88
1800,2024-11-13,CUST0065,Retail,"Monitor 27""",Electronics,South,2,437.46,214.9,874.92,445.12
1801,2024-11-13,CUST0073,Retail,Office Chair,Furniture,South,2,368.59,176.5,737.18,384.18
1802,2024-11-13,CUST0062,SMB,Office Chair,Furniture,South,4,408.43,181.57,1633.72,907.44
1803,2024-11-14,CUST0069,SMB,Wireless Mouse,Electronics,South,4,33.32,12.23,133.28,84.36
1804,2024-11-14,CUST0067,Enterprise,Keyboard,Electronics,North,1,110.55,44.5,110.55,66.05
1805,2024-11-14,CUST0043,Enterprise,Notebook Pack,Stationery,North,3,14.5,3.96,43.5,31.62
1806,2024-11-14,CUST0004,Enterprise,Headset,Electronics,North,1,124.97,55.11,124.97,69.86
1807,2024-11-14,CUST0024,Enterprise,Wireless Mouse,Electronics,East,2,35.1,12.18,70.2,45.84
1808,2024-11-15,CUST0012,SMB,Pen Set,Stationery,North,2,9.51,2.99,19.02,13.04
1809,2024-11-15,CUST0039,Retail,Headset,Electronics,North,1,124.96,53.47,124.96,71.49
1810,2024-11-15,CUST0065,Retail,USB-C Hub,Electronics,North,1,48.15,18.0,48.15,30.15
1811,2024-11-15,CUST0068,Enterprise,Wireless Mouse,Electronics,West,1,32.73,12.19,32.73,20.54
1812,2024-11-16,CUST0017,Enterprise,"Monitor 27""",Electronics,West,1,396.72,218.52,396.72,178.2
1813,2024-11-16,CUST0040,SMB,Keyboard,Electronics,North,4,110.02,45.25,440.08,259.08
1814,2024-11-17,CUST0014,Enterprise,Office Chair,Furniture,West,2,401.26,177.97,802.52,446.58
1815,2024-11-17,CUST0027,Enterprise,Notebook Pack,Stationery,South,1,13.23,3.95,13.23,9.28
1816,2024-11-18,CUST0035,SMB,Whiteboard,Stationery,East,1,85.05,38.84,85.05,46.21
1817,2024-11-18,CUST0027,Enterprise,Pen Set,Stationery,South,2,9.91,2.96,19.82,13.9
1818,2024-11-18,CUST0074,SMB,Headset,Electronics,East,1,119.87,55.37,119.87,64.5
1819,2024-11-18,CUST0017,Enterprise,Office Chair,Furniture,South,1,413.93,175.14,413.93,238.79
1820,2024-11-19,CUST0023,SMB,Laptop Pro,Electronics,South,3,1345.59,806.21,4036.77,1618.14
1821,2024-11-19,CUST0046,Enterprise,Pen Set,Stationery,South,1,10.26,3.04,10.26,7.22
1822,2024-11-19,CUST0060,SMB,Pen Set,Stationery,South,2,9.32,3.05,18.64,12.54
1823,2024-11-19,CUST0040,SMB,Pen Set,Stationery,North,2,10.12,2.99,20.24,14.26
1824,2024-11-19,CUST0079,SMB,USB-C Hub,Electronics,North,1,47.4,17.66,47.4,29.74
1825,2024-11-20,CUST0059,Enterprise,"Monitor 27""",Electronics,West,2,398.33,214.89,796.66,366.88
1826,2024-11-20,CUST0037,Retail,Notebook Pack,Stationery,West,3,13.98,3.91,41.94,30.21
1827,2024-11-20,CUST0014,Enterprise,Wireless Mouse,Electronics,East,1,34.15,12.21,34.15,21.94
1828,2024-11-20,CUST0053,SMB,Notebook Pack,Stationery,South,1,13.32,3.92,13.32,9.4
1829,2024-11-21,CUST0076,SMB,Standing Desk,Furniture,South,2,679.78,301.21,1359.56,757.14
1830,2024-11-21,CUST0023,SMB,Office Chair,Furniture,East,2,371.12,184.65,742.24,372.94
1831,2024-11-21,CUST0076,SMB,Notebook Pack,Stationery,South,2,13.47,3.9,26.94,19.14
1832,2024-11-21,CUST0052,Enterprise,Desk Lamp,Furniture,South,1,60.72,25.47,60.72,35.25
1833,2024-11-21,CUST0064,SMB,Whiteboard,Stationery,South,2,82.59,39.32,165.18,86.54
1834,2024-11-22,CUST0001,SMB,Keyboard,Electronics,West,3,109.64,44.87,328.92,194.31
1835,2024-11-22,CUST0058,Retail,USB-C Hub,Electronics,East,1,49.42,17.8,49.42,31.62
1836,2024-11-22,CUST0039,Retail,Notebook Pack,Stationery,West,4,14.58,4.05,58.32,42.12
1837,2024-11-23,CUST0079,SMB,Headset,Electronics,East,5,125.46,53.77,627.3,358.45
1838,2024-11-23,CUST0071,Enterprise,USB-C Hub,Electronics,South,5,45.09,18.06,225.45,135.15
1839,2024-11-23,CUST0037,Retail,Headset,Electronics,North,4,122.62,55.67,490.48,267.8
1840,2024-11-23,CUST0049,SMB,Desk Lamp,Furniture,South,2,63.48,24.57,126.96,77.82
1841,2024-11-24,CUST0050,SMB,Notebook Pack,Stationery,North,3,13.54,3.98,40.62,28.68
1842,2024-11-24,CUST0017,Enterprise,USB-C Hub,Electronics,West,1,45.54,17.48,45.54,28.06
1843,2024-11-24,CUST0056,SMB,Pen Set,Stationery,South,5,9.38,2.93,46.9,32.25
1844,2024-11-25,CUST0078,SMB,Keyboard,Electronics,West,4,109.11,44.88,436.44,256.92
1845,2024-11-25,CUST0050,SMB,Desk Lamp,Furniture,East,1,61.37,25.16,61.37,36.21
1846,2024-11-25,CUST0031,Retail,Notebook Pack,Stationery,West,3,13.37,4.1,40.11,27.81
1847,2024-11-25,CUST0005,Retail,Notebook Pack,Stationery,North,2,14.16,3.91,28.32,20.5
1848,2024-11-25,CUST0019,Retail,Notebook Pack,Stationery,East,3,13.84,4.09,41.52,29.25
1849,2024-11-26,CUST0079,SMB,Desk Lamp,Furniture,North,1,63.79,25.36,63.79,38.43
1850,2024-11-26,CUST0070,SMB,Headset,Electronics,North,3,123.92,53.52,371.76,211.2
1851,2024-11-26,CUST0061,Retail,Office Chair,Furniture,East,2,414.08,180.8,828.16,466.56
1852,2024-11-26,CUST0038,SMB,Office Chair,Furniture,South,1,368.91,184.57,368.91,184.34
1853,2024-11-27,CUST0008,Enterprise,Pen Set,Stationery,East,2,9.95,3.01,19.9,13.88
1854,2024-11-27,CUST0080,Enterprise,Pen Set,Stationery,North,1,9.83,2.93,9.83,6.9
1855,2024-11-27,CUST0033,SMB,Wireless Mouse,Electronics,East,1,32.52,12.26,32.52,20.26
1856,2024-11-27,CUST0023,SMB,Laptop Pro,Electronics,North,4,1319.87,807.64,5279.48,2048.92
1857,2024-11-28,CUST0031,Retail,"Monitor 27""",Electronics,North,2,439.26,224.78,878.52,428.96
1858,2024-11-28,CUST0019,Retail,Office Chair,Furniture,North,2,409.7,183.65,819.4,452.1
1859,2024-11-28,CUST0050,SMB,Whiteboard,Stationery,South,1,86.97,40.33,86.97,46.64
1860,2024-11-28,CUST0045,Enterprise,USB-C Hub,Electronics,East,1,46.76,18.35,46.76,28.41
1861,2024-11-29,CUST0039,Retail,Wireless Mouse,Electronics,South,2,35.47,12.3,70.94,46.34
1862,2024-11-29,CUST0050,SMB,USB-C Hub,Electronics,East,2,46.0,18.4,92.0,55.2
1863,2024-11-30,CUST0049,SMB,USB-C Hub,Electronics,East,2,51.21,18.2,102.42,66.02
1864,2024-11-30,CUST0046,Enterprise,Laptop Pro,Electronics,West,5,1268.0,820.07,6340.0,2239.65
1865,2024-12-01,CUST0013,Enterprise,Office Chair,Furniture,North,1,397.38,179.58,397.38,217.8
1866,2024-12-01,CUST0076,SMB,Pen Set,Stationery,North,3,9.88,3.03,29.64,20.55
1867,2024-12-01,CUST0002,Enterprise,Headset,Electronics,South,2,132.63,53.39,265.26,158.48
1868,2024-12-01,CUST0058,Retail,Wireless Mouse,Electronics,North,1,34.49,11.82,34.49,22.67
1869,2024-12-02,CUST0077,Retail,Laptop Pro,Electronics,North,2,1336.16,821.62,2672.32,1029.08
1870,2024-12-02,CUST0016,SMB,Pen Set,Stationery,East,1,9.99,2.98,9.99,7.01
1871,2024-12-03,CUST0033,SMB,Keyboard,Electronics,East,1,109.64,43.85,109.64,65.79
1872,2024-12-03,CUST0055,SMB,Desk Lamp,Furniture,West,2,65.44,25.41,130.88,80.06
1873,2024-12-03,CUST0036,SMB,USB-C Hub,Electronics,East,3,47.52,17.82,142.56,89.1
1874,2024-12-04,CUST0023,SMB,USB-C Hub,Electronics,East,2,48.21,18.46,96.42,59.5
1875,2024-12-04,CUST0063,SMB,Notebook Pack,Stationery,North,1,13.86,3.98,13.86,9.88
1876,2024-12-05,CUST0014,Enterprise,Keyboard,Electronics,East,1,101.28,45.61,101.28,55.67
1877,2024-12-05,CUST0064,SMB,Whiteboard,Stationery,North,1,89.29,41.04,89.29,48.25
1878,2024-12-06,CUST0051,SMB,USB-C Hub,Electronics,East,2,48.36,18.48,96.72,59.76
1879,2024-12-06,CUST0009,SMB,Notebook Pack,Stationery,South,2,12.89,4.11,25.78,17.56
1880,2024-12-06,CUST0073,Retail,"Monitor 27""",Electronics,South,2,449.98,217.8,899.96,464.36
1881,2024-12-06,CUST0012,SMB,Office Chair,Furniture,North,1,411.34,178.27,411.34,233.07
1882,2024-12-06,CUST0038,SMB,"Monitor 27""",Electronics,East,2,404.53,213.92,809.06,381.22
1883,2024-12-07,CUST0050,SMB,Pen Set,Stationery,North,4,10.02,2.97,40.08,28.2
1884,2024-12-07,CUST0025,Retail,Wireless Mouse,Electronics,East,1,32.13,12.16,32.13,19.97
1885,2024-12-07,CUST0009,SMB,Notebook Pack,Stationery,South,3,14.05,4.0,42.15,30.15
1886,2024-12-07,CUST0003,SMB,Headset,Electronics,East,1,119.62,55.95,119.62,63.67
1887,2024-12-07,CUST0067,Enterprise,Laptop Pro,Electronics,North,2,1309.59,817.96,2619.18,983.26
1888,2024-12-08,CUST0010,Enterprise,Whiteboard,Stationery,North,1,83.52,40.37,83.52,43.15
1889,2024-12-08,CUST0006,SMB,Desk Lamp,Furniture,West,1,65.28,24.27,65.28,41.01
1890,2024-12-08,CUST0013,Enterprise,Pen Set,Stationery,West,2,9.42,3.02,18.84,12.8
1891,2024-12-09,CUST0079,SMB,Wireless Mouse,Electronics,East,1,34.84,11.95,34.84,22.89
1892,2024-12-09,CUST0052,Enterprise,"Monitor 27""",Electronics,West,1,449.1,221.0,449.1,228.1
1893,2024-12-10,CUST0028,Enterprise,Office Chair,Furniture,West,3,397.84,178.22,1193.52,658.86
1894,2024-12-10,CUST0054,Retail,Wireless Mouse,Electronics,North,1,32.92,11.76,32.92,21.16
1895,2024-12-10,CUST0018,SMB,USB-C Hub,Electronics,East,1,50.48,18.12,50.48,32.36
1896,2024-12-11,CUST0001,SMB,Laptop Pro,Electronics,South,1,1351.48,809.92,1351.48,541.56
1897,2024-12-11,CUST0061,Retail,Notebook Pack,Stationery,North,2,13.26,4.03,26.52,18.46
1898,2024-12-11,CUST0023,SMB,Notebook Pack,Stationery,South,2,12.95,3.92,25.9,18.06
1899,2024-12-12,CUST0039,Retail,Pen Set,Stationery,North,1,9.21,2.95,9.21,6.26
1900,2024-12-12,CUST0013,Enterprise,Wireless Mouse,Electronics,South,2,35.09,12.35,70.18,45.48
1901,2024-12-12,CUST0027,Enterprise,Notebook Pack,Stationery,South,1,13.23,4.07,13.23,9.16
1902,2024-12-12,CUST0061,Retail,Pen Set,Stationery,West,2,9.41,3.08,18.82,12.66
1903,2024-12-12,CUST0027,Enterprise,Laptop Pro,Electronics,South,2,1251.53,814.65,2503.06,873.76
1904,2024-12-13,CUST0069,SMB,Laptop Pro,Electronics,East,1,1327.73,799.28,1327.73,528.45
1905,2024-12-13,CUST0057,Enterprise,Wireless Mouse,Electronics,West,2,32.72,11.78,65.44,41.88
1906,2024-12-13,CUST0015,SMB,Pen Set,Stationery,South,1,9.33,3.04,9.33,6.29
1907,2024-12-13,CUST0029,Retail,Keyboard,Electronics,South,1,108.57,43.8,108.57,64.77
1908,2024-12-13,CUST0079,SMB,Desk Lamp,Furniture,North,2,63.07,24.45,126.14,77.24
1909,2024-12-14,CUST0026,SMB,Pen Set,Stationery,West,1,9.24,3.01,9.24,6.23
1910,2024-12-14,CUST0060,SMB,USB-C Hub,Electronics,North,2,46.17,17.83,92.34,56.68
1911,2024-12-14,CUST0079,SMB,Keyboard,Electronics,East,4,108.47,45.14,433.88,253.32
1912,2024-12-15,CUST0063,SMB,Wireless Mouse,Electronics,West,4,32.24,11.98,128.96,81.04
1913,2024-12-15,CUST0055,SMB,Desk Lamp,Furniture,North,3,61.88,24.74,185.64,111.42
1914,2024-12-15,CUST0076,SMB,Notebook Pack,Stationery,West,4,14.54,4.1,58.16,41.76
1915,2024-12-16,CUST0061,Retail,Headset,Electronics,North,3,127.14,54.75,381.42,217.17
1916,2024-12-16,CUST0013,Enterprise,Desk Lamp,Furniture,East,2,61.83,25.09,123.66,73.48
1917,2024-12-16,CUST0028,Enterprise,Laptop Pro,Electronics,East,1,1245.03,807.09,1245.03,437.94
1918,2024-12-16,CUST0040,SMB,Wireless Mouse,Electronics,South,1,33.31,12.05,33.31,21.26
1919,2024-12-16,CUST0060,SMB,Notebook Pack,Stationery,West,3,14.47,3.98,43.41,31.47
1920,2024-12-17,CUST0001,SMB,Pen Set,Stationery,East,4,9.29,3.07,37.16,24.88
1921,2024-12-17,CUST0055,SMB,Office Chair,Furniture,North,3,403.29,181.22,1209.87,666.21
1922,2024-12-17,CUST0011,Enterprise,Notebook Pack,Stationery,North,2,13.49,4.1,26.98,18.78
1923,2024-12-17,CUST0047,Enterprise,Notebook Pack,Stationery,West,4,13.08,3.97,52.32,36.44
1924,2024-12-18,CUST0072,Retail,Standing Desk,Furniture,North,3,644.39,304.92,1933.17,1018.41
1925,2024-12-18,CUST0070,SMB,Wireless Mouse,Electronics,South,1,33.39,12.32,33.39,21.07
1926,2024-12-19,CUST0042,Enterprise,Whiteboard,Stationery,East,1,84.97,40.43,84.97,44.54
1927,2024-12-19,CUST0045,Enterprise,USB-C Hub,Electronics,North,2,48.27,18.36,96.54,59.82
1928,2024-12-19,CUST0069,SMB,Desk Lamp,Furniture,South,4,63.62,24.8,254.48,155.28
1929,2024-12-20,CUST0012,SMB,Wireless Mouse,Electronics,West,1,35.25,11.85,35.25,23.4
1930,2024-12-20,CUST0036,SMB,Headset,Electronics,North,1,121.16,53.85,121.16,67.31
1931,2024-12-21,CUST0038,SMB,Notebook Pack,Stationery,East,2,14.12,4.1,28.24,20.04
1932,2024-12-21,CUST0003,SMB,Notebook Pack,Stationery,South,1,12.99,4.09,12.99,8.9
1933,2024-12-21,CUST0043,Enterprise,USB-C Hub,Electronics,West,2,47.26,18.16,94.52,58.2
1934,2024-12-22,CUST0068,Enterprise,Notebook Pack,Stationery,East,3,13.69,3.95,41.07,29.22
1935,2024-12-22,CUST0022,SMB,Wireless Mouse,Electronics,East,3,32.28,11.91,96.84,61.11
1936,2024-12-22,CUST0019,Retail,USB-C Hub,Electronics,West,1,47.98,17.64,47.98,30.34
1937,2024-12-22,CUST0037,Retail,Keyboard,Electronics,East,1,102.76,45.56,102.76,57.2
1938,2024-12-23,CUST0041,Retail,Wireless Mouse,Electronics,North,2,33.23,11.91,66.46,42.64
1939,2024-12-23,CUST0041,Retail,USB-C Hub,Electronics,East,5,46.02,17.94,230.1,140.4
1940,2024-12-23,CUST0016,SMB,Headset,Electronics,South,4,125.46,55.0,501.84,281.84
1941,2024-12-24,CUST0020,Enterprise,Headset,Electronics,West,1,131.06,56.57,131.06,74.49
1942,2024-12-24,CUST0061,Retail,Office Chair,Furniture,East,4,417.37,182.74,1669.48,938.52
1943,2024-12-24,CUST0073,Retail,Headset,Electronics,East,3,134.15,54.47,402.45,239.04
1944,2024-12-25,CUST0018,SMB,Pen Set,Stationery,West,2,9.35,2.91,18.7,12.88
1945,2024-12-25,CUST0046,Enterprise,Pen Set,Stationery,North,1,9.27,3.03,9.27,6.24
1946,2024-12-26,CUST0026,SMB,Whiteboard,Stationery,East,1,88.11,39.87,88.11,48.24
1947,2024-12-26,CUST0066,Retail,Pen Set,Stationery,North,1,9.84,3.02,9.84,6.82
1948,2024-12-26,CUST0047,Enterprise,Notebook Pack,Stationery,North,1,14.18,3.98,14.18,10.2
1949,2024-12-27,CUST0045,Enterprise,Standing Desk,Furniture,North,1,634.67,301.1,634.67,333.57
1950,2024-12-27,CUST0054,Retail,USB-C Hub,Electronics,West,3,46.92,18.33,140.76,85.77
1951,2024-12-27,CUST0054,Retail,Headset,Electronics,South,1,128.53,53.63,128.53,74.9
1952,2024-12-27,CUST0068,Enterprise,USB-C Hub,Electronics,South,5,45.5,18.5,227.5,135.0
1953,2024-12-27,CUST0053,SMB,Whiteboard,Stationery,North,2,85.04,39.22,170.08,91.64
1954,2024-12-28,CUST0018,SMB,Pen Set,Stationery,East,1,10.28,2.96,10.28,7.32
1955,2024-12-28,CUST0039,Retail,Notebook Pack,Stationery,East,3,13.43,4.01,40.29,28.26
1956,2024-12-28,CUST0001,SMB,Desk Lamp,Furniture,North,1,62.34,25.21,62.34,37.13
1957,2024-12-28,CUST0037,Retail,Pen Set,Stationery,North,2,9.84,3.03,19.68,13.62
1958,2024-12-28,CUST0036,SMB,USB-C Hub,Electronics,North,2,51.26,18.11,102.52,66.3
1959,2024-12-29,CUST0034,Retail,Notebook Pack,Stationery,East,2,13.75,4.05,27.5,19.4
1960,2024-12-29,CUST0074,SMB,Wireless Mouse,Electronics,South,1,32.43,12.06,32.43,20.37
1961,2024-12-29,CUST0018,SMB,Wireless Mouse,Electronics,South,1,31.51,11.9,31.51,19.61
1962,2024-12-29,CUST0007,Retail,Pen Set,Stationery,West,1,9.89,3.08,9.89,6.81
1963,2024-12-30,CUST0013,Enterprise,Whiteboard,Stationery,North,2,83.81,39.57,167.62,88.48
1964,2024-12-30,CUST0039,Retail,Office Chair,Furniture,West,1,403.28,178.52,403.28,224.76
1965,2024-12-30,CUST0019,Retail,Notebook Pack,Stationery,South,1,13.82,3.97,13.82,9.85
1966,2024-12-31,CUST0021,Retail,Desk Lamp,Furniture,West,1,61.11,24.58,61.11,36.53
1967,2024-12-31,CUST0079,SMB,Wireless Mouse,Electronics,West,2,35.49,12.25,70.98,46.48
1968,2024-12-31,CUST0015,SMB,Pen Set,Stationery,East,2,10.39,2.93,20.78,14.92
1969,2024-12-31,CUST0045,Enterprise,Wireless Mouse,Electronics,North,1,32.88,12.23,32.88,20.65
1970,2024-12-31,CUST0044,SMB,Keyboard,Electronics,East,1,104.6,45.66,104.6,58.94
